Simulated by ISING, VERSION 1
filename = result_of_ISING_0.6
step = 1500000
mutual_coefficient = 1
temperature = 0.6
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
827	4287	-6619	0	0
828	4287	-6619	0	0
829	4285	-6619	0	0
830	4283	-6621	0	0
831	4281	-6623	0	0
832	4281	-6623	0	0
833	4279	-6625	0	0
834	4279	-6625	0	0
835	4279	-6625	0	0
836	4277	-6625	0	0
837	4275	-6631	0	0
838	4275	-6631	0	0
839	4275	-6631	0	0
840	4275	-6631	0	0
841	4273	-6635	0	0
842	4273	-6635	0	0
843	4273	-6635	0	0
844	4271	-6639	0	0
845	4271	-6639	0	0
846	4269	-6641	0	0
847	4267	-6645	0	0
848	4265	-6651	0	0
849	4265	-6651	0	0
850	4263	-6659	0	0
851	4261	-6661	0	0
852	4259	-6669	0	0
853	4257	-6671	0	0
854	4255	-6675	0	0
855	4253	-6681	0	0
856	4251	-6681	0	0
857	4249	-6683	0	0
858	4249	-6683	0	0
859	4247	-6687	0	0
860	4245	-6685	0	0
861	4243	-6685	0	0
862	4243	-6685	0	0
863	4243	-6685	0	0
864	4241	-6689	0	0
865	4239	-6693	0	0
866	4237	-6699	0	0
867	4235	-6701	0	0
868	4235	-6701	0	0
869	4235	-6701	0	0
870	4233	-6705	0	0
871	4233	-6705	0	0
872	4233	-6705	0	0
873	4231	-6709	0	0
874	4231	-6709	0	0
875	4229	-6713	0	0
876	4229	-6713	0	0
877	4227	-6715	0	0
878	4227	-6715	0	0
879	4227	-6715	0	0
880	4227	-6715	0	0
881	4227	-6715	0	0
882	4227	-6715	0	0
883	4225	-6717	0	0
884	4225	-6717	0	0
885	4223	-6723	0	0
886	4221	-6723	0	0
887	4221	-6723	0	0
888	4221	-6723	0	0
889	4219	-6725	0	0
890	4217	-6727	0	0
891	4215	-6731	0	0
892	4215	-6731	0	0
893	4215	-6731	0	0
894	4215	-6731	0	0
895	4215	-6731	0	0
896	4213	-6737	0	0
897	4213	-6737	0	0
898	4213	-6737	0	0
899	4213	-6737	0	0
900	4211	-6737	0	0
901	4209	-6739	0	0
902	4209	-6739	0	0
903	4209	-6739	0	0
904	4207	-6745	0	0
905	4207	-6745	0	0
906	4205	-6751	0	0
907	4205	-6751	0	0
908	4205	-6751	0	0
909	4205	-6751	0	0
910	4205	-6751	0	0
911	4205	-6751	0	0
912	4203	-6751	0	0
913	4203	-6751	0	0
914	4201	-6751	0	0
915	4199	-6757	0	0
916	4197	-6759	0	0
917	4195	-6761	0	0
918	4195	-6761	0	0
919	4195	-6761	0	0
920	4193	-6765	0	0
921	4193	-6765	0	0
922	4191	-6765	0	0
923	4191	-6765	0	0
924	4189	-6773	0	0
925	4189	-6773	0	0
926	4187	-6779	0	0
927	4185	-6779	0	0
928	4183	-6781	0	0
929	4183	-6781	0	0
930	4183	-6781	0	0
931	4181	-6785	0	0
932	4181	-6785	0	0
933	4181	-6785	0	0
934	4179	-6785	0	0
935	4177	-6785	0	0
936	4175	-6787	0	0
937	4173	-6789	0	0
938	4171	-6793	0	0
939	4169	-6795	0	0
940	4169	-6795	0	0
941	4167	-6803	0	0
942	4167	-6803	0	0
943	4165	-6805	0	0
944	4165	-6805	0	0
945	4163	-6809	0	0
946	4163	-6809	0	0
947	4163	-6809	0	0
948	4163	-6809	0	0
949	4163	-6809	0	0
950	4161	-6811	0	0
951	4161	-6811	0	0
952	4161	-6811	0	0
953	4159	-6815	0	0
954	4157	-6817	0	0
955	4155	-6823	0	0
956	4153	-6829	0	0
957	4151	-6831	0	0
958	4151	-6831	0	0
959	4149	-6837	0	0
960	4149	-6837	0	0
961	4147	-6839	0	0
962	4145	-6841	0	0
963	4143	-6843	0	0
964	4141	-6847	0	0
965	4139	-6849	0	0
966	4137	-6853	0	0
967	4135	-6859	0	0
968	4133	-6861	0	0
969	4133	-6861	0	0
970	4131	-6867	0	0
971	4131	-6867	0	0
972	4131	-6867	0	0
973	4129	-6869	0	0
974	4129	-6869	0	0
975	4129	-6869	0	0
976	4127	-6873	0	0
977	4127	-6873	0	0
978	4125	-6875	0	0
979	4125	-6875	0	0
980	4123	-6877	0	0
981	4123	-6877	0	0
982	4121	-6879	0	0
983	4121	-6879	0	0
984	4121	-6879	0	0
985	4121	-6879	0	0
986	4121	-6879	0	0
987	4121	-6879	0	0
988	4121	-6879	0	0
989	4119	-6883	0	0
990	4119	-6883	0	0
991	4117	-6885	0	0
992	4115	-6887	0	0
993	4113	-6891	0	0
994	4111	-6893	0	0
995	4111	-6893	0	0
996	4111	-6893	0	0
997	4109	-6899	0	0
998	4109	-6899	0	0
999	4111	-6897	0	0
1000	4109	-6903	276.219	138.109
1001	4107	-6909	276.219	138.109
1002	4105	-6915	276.219	138.109
1003	4105	-6915	276.219	138.109
1004	4103	-6921	276.219	138.109
1005	4103	-6921	276.219	138.109
1006	4103	-6921	276.219	138.109
1007	4101	-6923	276.219	138.109
1008	4101	-6923	276.219	138.109
1009	4099	-6923	276.219	138.109
1010	4099	-6923	276.219	138.109
1011	4097	-6923	276.219	138.109
1012	4095	-6925	276.219	138.109
1013	4095	-6925	276.219	138.109
1014	4093	-6929	276.219	138.109
1015	4093	-6929	276.219	138.109
1016	4093	-6929	276.219	138.109
1017	4091	-6935	276.219	138.109
1018	4089	-6941	276.219	138.109
1019	4089	-6941	276.219	138.109
1020	4087	-6941	276.219	138.109
